transaction_id,user_id,merchant_id,device_id,amount,hour,day_of_week,transaction_amount_deviation,is_high_value,is_odd_hour,upi_channel,transaction_status,merchant_category,device_os,default_city,default_state,transaction_city,transaction_state,fraud
18087,1316,1118,19,2947.27,4,Saturday,64.74,0,1,GPay,Pending,Gas Bill,Android,Eluru,Andhra Pradesh,Bokaro,Jharkhand,0
18088,681,441,721,953.78,3,Thursday,8.55,0,1,GPay,Failed,Education Fees,iOS,Chandrapur,Maharashtra,Thrissur,Kerala,0
18089,978,910,186,965.45,0,Monday,93.21,0,1,GPay,Pending,Water Bill,iOS,Bhavnagar,Gujarat,Jamnagar,Gujarat,0
18090,468,1178,324,3342.79,11,Saturday,99.93,1,0,Paytm,Pending,Online Shopping,MacOS,Lucknow,Uttar Pradesh,Gulbarga,Karnataka,1
18091,1168,1274,872,1465.17,17,Thursday,3.78,0,0,Paytm,Failed,Gas Bill,MacOS,Davanagere,Karnataka,Avadi,Tamil Nadu,1
18092,1702,39,861,4421.96,15,Monday,53.28,1,0,BHIM,Failed,Electricity Bill,MacOS,Sikar,Rajasthan,Bhopal,Madhya Pradesh,1
18093,1143,762,905,567.78,8,Monday,-51.73,0,0,GPay,Pending,DTH Recharge,MacOS,Ratlam,Madhya Pradesh,Thrissur,Kerala,0
18094,532,270,492,4349.52,22,Wednesday,5.77,1,0,PhonePe,Completed,Electricity Bill,iOS,Tirunelveli,Tamil Nadu,Patiala,Punjab,1
18095,1080,77,901,4881.0,14,Sunday,-81.06,1,0,BHIM,Completed,Gas Bill,MacOS,Chandrapur,Maharashtra,Korba,Chhattisgarh,0
18096,1692,674,334,284.35,9,Wednesday,-31.37,0,0,PhonePe,Pending,Water Bill,iOS,Durg,Chhattisgarh,Bally,West Bengal,0
18097,1834,949,837,4181.68,13,Saturday,69.19,1,0,PhonePe,Failed,Water Bill,Android,Aurangabad,Maharashtra,Ghaziabad,Uttar Pradesh,1
18098,1505,1315,180,4090.34,7,Saturday,32.86,1,0,BHIM,Failed,Healthcare Services,iOS,Akola,Maharashtra,Baranagar,West Bengal,0
18099,1226,51,904,876.8,9,Tuesday,95.06,0,0,BHIM,Completed,Water Bill,Android,Hubli-Dharwad,Karnataka,Guwahati,Assam,1
18100,561,1236,389,4456.07,22,Sunday,-12.88,1,0,BHIM,Completed,Education Fees,MacOS,Farrukhabad,Uttar Pradesh,Kakinada,Andhra Pradesh,1
18101,275,977,953,4892.81,6,Saturday,-89.39,1,0,BHIM,Failed,Electricity Bill,MacOS,Guwahati,Assam,Ichalkaranji,Maharashtra,1
18102,374,792,344,3354.42,2,Wednesday,54.28,1,1,Paytm,Completed,Gas Bill,Windows,Sonipat,Haryana,Loni,Uttar Pradesh,0
18103,1168,948,250,1149.09,14,Thursday,68.35,0,0,BHIM,Completed,Healthcare Services,MacOS,Davanagere,Karnataka,Nagpur,Maharashtra,0
18104,681,871,692,176.44,22,Sunday,19.28,0,0,PhonePe,Completed,Food Delivery,MacOS,Chandrapur,Maharashtra,Bhubaneswar,Odisha,0
18105,72,552,275,4377.04,17,Thursday,46.92,1,0,Paytm,Pending,Mobile Recharge,MacOS,Thoothukudi,Tamil Nadu,Saharanpur,Uttar Pradesh,1
18106,639,358,466,2601.45,15,Sunday,68.11,0,0,BHIM,Pending,Electricity Bill,Windows,Chandrapur,Maharashtra,Tumkur,Karnataka,0
18107,1589,1166,655,446.84,3,Thursday,10.31,0,1,PhonePe,Pending,Mobile Recharge,Windows,Gorakhpur,Uttar Pradesh,Durg,Chhattisgarh,0
18108,1998,1282,231,1581.72,13,Friday,-37.49,0,0,Paytm,Pending,Education Fees,Windows,Jodhpur,Rajasthan,Malegaon,Maharashtra,0
18109,1740,1428,685,2747.05,12,Tuesday,48.41,0,0,BHIM,Failed,Healthcare Services,iOS,Kadapa,Andhra Pradesh,Jhansi,Uttar Pradesh,0
18110,487,659,927,2744.8,10,Thursday,71.16,0,0,GPay,Failed,Healthcare Services,Windows,Rampur,Uttar Pradesh,Durg,Chhattisgarh,0
18111,874,887,652,964.01,3,Wednesday,-34.91,0,1,PhonePe,Completed,Electricity Bill,iOS,Jabalpur,Madhya Pradesh,Bareilly,Uttar Pradesh,0
18112,1522,1193,481,4049.85,5,Saturday,70.75,1,1,Paytm,Completed,Water Bill,MacOS,Surat,Gujarat,Sagar,Madhya Pradesh,1
18113,1562,1223,594,3025.8,16,Tuesday,-92.89,1,0,BHIM,Pending,Online Shopping,Windows,Ahmednagar,Maharashtra,Kota,Rajasthan,0
18114,50,335,534,3583.86,16,Monday,-4.46,1,0,GPay,Pending,Travel Booking,Android,Erode,Tamil Nadu,Kulti,West Bengal,0
18115,239,764,933,743.54,16,Saturday,-63.72,0,0,Paytm,Pending,Online Shopping,MacOS,Dhanbad,Jharkhand,Bangalore,Karnataka,0
18116,996,694,331,4750.75,7,Thursday,-43.62,1,0,Paytm,Failed,Mobile Recharge,Windows,Agra,Uttar Pradesh,Vijayawada,Andhra Pradesh,0
18117,959,590,28,4257.45,6,Thursday,75.99,1,0,GPay,Completed,Mobile Recharge,Windows,Shahjahanpur,Uttar Pradesh,Gorakhpur,Uttar Pradesh,0
18118,620,368,807,3179.03,9,Saturday,76.14,1,0,BHIM,Completed,Mobile Recharge,MacOS,Nagpur,Maharashtra,Nagpur,Maharashtra,0
18119,1549,1372,546,1377.4,15,Wednesday,7.81,0,0,PhonePe,Failed,Healthcare Services,Windows,Bangalore,Karnataka,Navi Mumbai,Maharashtra,1
18120,587,939,71,1098.67,15,Tuesday,1.01,0,0,Paytm,Pending,Travel Booking,Android,Dhanbad,Jharkhand,Patiala,Punjab,0
18121,1341,265,548,4195.28,6,Saturday,19.18,1,0,BHIM,Pending,Food Delivery,MacOS,Kulti,West Bengal,Thrissur,Kerala,0
18122,1317,1117,695,3091.96,0,Friday,-54.23,1,1,PhonePe,Completed,Education Fees,iOS,Durg,Chhattisgarh,Jalna,Maharashtra,0
18123,61,1037,555,2398.36,3,Saturday,86.49,0,1,Paytm,Failed,DTH Recharge,iOS,Salem,Tamil Nadu,Nizamabad,Telangana,1
18124,114,1039,678,3802.57,0,Sunday,16.25,1,1,GPay,Pending,Mobile Recharge,Android,Nizamabad,Telangana,Mysore,Karnataka,1
18125,68,540,461,215.31,17,Thursday,-72.83,0,0,BHIM,Failed,DTH Recharge,Android,Solapur,Maharashtra,Aurangabad,Maharashtra,0
18126,541,250,321,1604.13,11,Sunday,-95.4,0,0,Paytm,Failed,DTH Recharge,MacOS,Kolhapur,Maharashtra,Kochi,Kerala,0
18127,1631,72,991,4313.85,16,Saturday,60.06,1,0,PhonePe,Completed,Electricity Bill,Windows,Udaipur,Rajasthan,Vasai-Virar,Maharashtra,0
18128,1452,527,587,4740.26,15,Saturday,-18.94,1,0,Paytm,Pending,Food Delivery,Android,Mirzapur,Uttar Pradesh,Delhi,Delhi,1
18129,1126,1441,794,4868.58,16,Tuesday,-14.13,1,0,BHIM,Failed,Travel Booking,Windows,Ujjain,Madhya Pradesh,Bikaner,Rajasthan,1
18130,220,577,191,415.24,5,Saturday,-29.03,0,1,PhonePe,Failed,Electricity Bill,iOS,Cuttack,Odisha,Sangli-Miraj & Kupwad,Maharashtra,1
18131,1461,1270,796,2380.33,5,Friday,67.56,0,1,GPay,Pending,Mobile Recharge,iOS,Rourkela,Odisha,Jammu,Jammu and Kashmir,0
18132,1678,812,75,2380.16,4,Wednesday,13.71,0,1,GPay,Failed,Water Bill,Windows,Vijayawada,Andhra Pradesh,Korba,Chhattisgarh,0
18133,1049,1324,480,2478.37,18,Tuesday,9.65,0,0,Paytm,Pending,Water Bill,MacOS,Jamnagar,Gujarat,Ludhiana,Punjab,0
18134,1787,370,447,1305.48,9,Thursday,35.82,0,0,PhonePe,Completed,Travel Booking,Windows,Bathinda,Punjab,Kirari Suleman Nagar,Delhi,0
18135,557,1308,170,3002.23,9,Monday,72.13,1,0,GPay,Pending,Gas Bill,Android,Hapur,Uttar Pradesh,Kolkata,West Bengal,0
18136,1209,467,294,2537.48,15,Friday,-2.54,0,0,Paytm,Pending,Gas Bill,Android,Ajmer,Rajasthan,Dewas,Madhya Pradesh,0
18137,289,668,653,4467.94,22,Sunday,-96.35,1,0,BHIM,Pending,Travel Booking,MacOS,Karnal,Haryana,Siliguri,West Bengal,1
18138,1175,590,629,4348.35,8,Thursday,-34.29,1,0,PhonePe,Completed,Mobile Recharge,Windows,Farrukhabad,Uttar Pradesh,Davanagere,Karnataka,1
18139,924,327,231,3494.56,7,Tuesday,-95.31,1,0,BHIM,Completed,Gas Bill,Windows,Mirzapur,Uttar Pradesh,Thrissur,Kerala,0
18140,860,669,910,2241.97,16,Sunday,-51.51,0,0,BHIM,Completed,Food Delivery,Android,South Dumdum,West Bengal,Gurgaon,Haryana,0
18141,315,1176,859,1258.52,0,Friday,-55.65,0,1,BHIM,Failed,Education Fees,Windows,Ajmer,Rajasthan,Maheshtala,West Bengal,1
18142,795,1327,6,4306.13,9,Friday,-36.2,1,0,BHIM,Failed,Travel Booking,iOS,Kota,Rajasthan,Jhansi,Uttar Pradesh,1
18143,224,1154,314,2345.79,12,Thursday,-69.19,0,0,PhonePe,Failed,Mobile Recharge,Android,Korba,Chhattisgarh,Saharanpur,Uttar Pradesh,0
18144,6,123,59,979.19,4,Thursday,87.12,0,1,GPay,Completed,Education Fees,Windows,Mira-Bhayandar,Maharashtra,Ambattur,Tamil Nadu,0
18145,1047,403,121,2898.52,15,Wednesday,46.14,0,0,Paytm,Pending,Education Fees,MacOS,Coimbatore,Tamil Nadu,Rajpur Sonarpur,West Bengal,0
18146,584,337,203,2335.33,15,Tuesday,23.03,0,0,GPay,Completed,Mobile Recharge,Windows,Akola,Maharashtra,Shahjahanpur,Uttar Pradesh,0
18147,580,973,823,3176.02,9,Thursday,-90.38,1,0,BHIM,Completed,Travel Booking,MacOS,Kulti,West Bengal,Nashik,Maharashtra,1
18148,1535,967,591,1753.7,2,Saturday,3.48,0,1,GPay,Failed,Water Bill,Windows,Firozabad,Uttar Pradesh,Prayagraj,Uttar Pradesh,0
18149,1737,418,172,3092.55,10,Thursday,-79.88,1,0,GPay,Failed,Education Fees,iOS,Jamnagar,Gujarat,New Delhi,Delhi,0
18150,230,1107,655,1964.75,15,Saturday,77.84,0,0,Paytm,Pending,Mobile Recharge,Windows,Sangli-Miraj & Kupwad,Maharashtra,Bhiwandi,Maharashtra,0
18151,200,612,41,4398.91,23,Saturday,-5.27,1,1,PhonePe,Completed,Healthcare Services,Android,Varanasi,Uttar Pradesh,Nanded,Maharashtra,0
18152,1508,105,798,1593.12,6,Monday,-98.39,0,0,Paytm,Pending,Healthcare Services,MacOS,Belgaum,Karnataka,Dehradun,Uttarakhand,0
18153,1381,1048,530,4771.0,2,Wednesday,-2.21,1,1,Paytm,Pending,Healthcare Services,Android,Aligarh,Uttar Pradesh,Puducherry,Puducherry,1
18154,782,202,839,4075.75,8,Tuesday,64.19,1,0,Paytm,Failed,Food Delivery,MacOS,Madurai,Tamil Nadu,Aligarh,Uttar Pradesh,1
18155,952,1083,915,3514.46,20,Friday,99.69,1,0,BHIM,Failed,Education Fees,Android,Nashik,Maharashtra,Mau,Uttar Pradesh,1
18156,160,610,478,251.0,19,Wednesday,48.76,0,0,PhonePe,Pending,Electricity Bill,Android,Ranchi,Jharkhand,Bally,West Bengal,0
18157,1654,549,927,2384.28,23,Monday,-19.62,0,1,BHIM,Pending,DTH Recharge,Windows,Korba,Chhattisgarh,Mysore,Karnataka,0
18158,1196,490,848,4899.0,21,Tuesday,-92.66,1,0,GPay,Failed,Online Shopping,iOS,Karnal,Haryana,Mangalore,Karnataka,1
18159,387,907,526,4339.99,18,Thursday,-97.07,1,0,GPay,Failed,DTH Recharge,MacOS,Bhatpara,West Bengal,Jalandhar,Punjab,0
18160,1644,777,156,3937.62,22,Wednesday,49.02,1,0,BHIM,Failed,Online Shopping,Windows,Hyderabad,Telangana,Nizamabad,Telangana,0
18161,1959,1296,341,2164.0,14,Friday,47.8,0,0,Paytm,Pending,Water Bill,MacOS,Nellore,Andhra Pradesh,Akola,Maharashtra,0
18162,187,1251,777,2397.52,10,Thursday,95.54,0,0,BHIM,Failed,Online Shopping,iOS,Parbhani,Maharashtra,Dehradun,Uttarakhand,0
18163,1054,567,171,4300.2,20,Tuesday,37.53,1,0,GPay,Failed,Mobile Recharge,MacOS,Dhule,Maharashtra,Indore,Madhya Pradesh,1
18164,590,886,778,3577.42,8,Wednesday,64.01,1,0,BHIM,Completed,Online Shopping,Windows,Durgapur,West Bengal,Delhi,Delhi,0
18165,69,553,612,213.75,6,Sunday,-19.76,0,0,PhonePe,Completed,Travel Booking,MacOS,Sangli-Miraj & Kupwad,Maharashtra,Srinagar,Jammu and Kashmir,0
18166,1239,526,533,4134.58,22,Thursday,86.86,1,0,Paytm,Pending,Education Fees,MacOS,Gulbarga,Karnataka,Asansol,West Bengal,1
18167,124,499,498,3854.53,12,Thursday,-74.68,1,0,GPay,Failed,Online Shopping,iOS,Bhiwandi,Maharashtra,Kurnool,Andhra Pradesh,0
18168,184,757,24,796.29,13,Tuesday,10.39,0,0,BHIM,Failed,Gas Bill,MacOS,Hapur,Uttar Pradesh,Solapur,Maharashtra,0
18169,478,670,731,3502.16,23,Saturday,54.68,1,1,BHIM,Pending,Healthcare Services,Windows,Ujjain,Madhya Pradesh,Solapur,Maharashtra,0
18170,292,1031,999,13.7,10,Monday,65.52,0,0,GPay,Pending,Healthcare Services,MacOS,Srinagar,Jammu and Kashmir,Udaipur,Rajasthan,0
18171,453,77,6,1207.31,11,Monday,33.02,0,0,BHIM,Failed,Gas Bill,iOS,Jammu,Jammu and Kashmir,Rajpur Sonarpur,West Bengal,0
18172,1911,1371,97,3170.43,19,Saturday,18.59,1,0,BHIM,Pending,DTH Recharge,Android,Bijapur,Karnataka,Ambattur,Tamil Nadu,0
18173,1429,237,952,2130.93,4,Sunday,48.37,0,1,BHIM,Completed,Electricity Bill,MacOS,Jalna,Maharashtra,Bilaspur,Chhattisgarh,1
18174,1322,555,428,2601.63,17,Saturday,63.71,0,0,Paytm,Failed,Online Shopping,MacOS,Mathura,Uttar Pradesh,Arrah,Bihar,0
18175,105,342,963,969.23,12,Monday,-61.75,0,0,PhonePe,Failed,Water Bill,MacOS,Amravati,Maharashtra,Thiruvananthapuram,Kerala,0
18176,769,1167,60,2619.76,9,Tuesday,81.03,0,0,Paytm,Pending,Online Shopping,iOS,Chandrapur,Maharashtra,Rajahmundry,Andhra Pradesh,0
18177,1675,688,151,4179.45,14,Saturday,-48.69,1,0,GPay,Completed,Food Delivery,Android,Ahmednagar,Maharashtra,Cuttack,Odisha,0
18178,901,1237,697,3134.13,15,Sunday,51.34,1,0,Paytm,Pending,Healthcare Services,Windows,Varanasi,Uttar Pradesh,Hubli-Dharwad,Karnataka,0
18179,746,183,37,3112.25,10,Monday,4.7,1,0,BHIM,Failed,Travel Booking,MacOS,Bijapur,Karnataka,Sonipat,Haryana,0
18180,506,1142,484,323.78,19,Sunday,30.53,0,0,Paytm,Failed,Mobile Recharge,Android,Rajkot,Gujarat,Kolkata,West Bengal,0
18181,1162,1143,333,2726.95,2,Wednesday,-48.37,0,1,BHIM,Completed,Education Fees,Windows,Parbhani,Maharashtra,Loni,Uttar Pradesh,0
18182,482,541,93,1773.74,4,Thursday,-75.06,0,1,BHIM,Completed,Healthcare Services,Android,Jammu,Jammu and Kashmir,Ahmedabad,Gujarat,0
18183,178,97,243,4720.99,6,Sunday,42.36,1,0,PhonePe,Failed,Online Shopping,iOS,Panipat,Haryana,Berhampur,Odisha,1
18184,874,1044,857,4027.87,12,Friday,2.2,1,0,BHIM,Failed,Healthcare Services,Windows,Jabalpur,Madhya Pradesh,Aurangabad,Maharashtra,1
18185,1920,172,578,2858.72,19,Wednesday,3.43,0,0,PhonePe,Failed,Gas Bill,Windows,New Delhi,Delhi,Gurgaon,Haryana,0
18186,1669,326,375,1871.48,7,Saturday,-17.24,0,0,Paytm,Pending,DTH Recharge,Windows,Muzaffarpur,Bihar,Kalyan-Dombivli,Maharashtra,0
18187,1564,500,625,822.12,19,Tuesday,-86.87,0,0,Paytm,Pending,Gas Bill,MacOS,Indore,Madhya Pradesh,Jabalpur,Madhya Pradesh,0
18188,278,1357,436,2523.21,10,Friday,64.61,0,0,GPay,Pending,Gas Bill,iOS,Rajkot,Gujarat,Tiruvottiyur,Tamil Nadu,1
18189,833,39,849,4446.33,12,Sunday,-95.58,1,0,PhonePe,Completed,Electricity Bill,Android,Kulti,West Bengal,Khammam,Telangana,0
18190,1810,445,72,2575.39,3,Wednesday,9.14,0,1,Paytm,Pending,Education Fees,MacOS,Rajpur Sonarpur,West Bengal,Lucknow,Uttar Pradesh,0
18191,475,577,971,1388.75,16,Friday,33.83,0,0,GPay,Completed,Electricity Bill,MacOS,Tirunelveli,Tamil Nadu,Warangal,Telangana,0
18192,1492,1070,711,3609.5,13,Thursday,-4.94,1,0,BHIM,Completed,Healthcare Services,iOS,Nashik,Maharashtra,Karimnagar,Telangana,0
18193,1409,453,134,2188.7,15,Friday,59.75,0,0,Paytm,Completed,Education Fees,Windows,Imphal,Manipur,Bally,West Bengal,0
18194,703,950,19,1156.21,3,Sunday,-90.9,0,1,PhonePe,Pending,DTH Recharge,Android,New Delhi,Delhi,Kollam,Kerala,1
18195,1631,1269,991,4307.03,18,Monday,27.44,1,0,BHIM,Pending,DTH Recharge,Windows,Udaipur,Rajasthan,Surat,Gujarat,1
18196,376,687,301,1771.86,0,Thursday,-44.38,0,1,PhonePe,Completed,Water Bill,Windows,Parbhani,Maharashtra,Coimbatore,Tamil Nadu,0
18197,1805,963,645,2753.58,17,Friday,-66.3,0,0,GPay,Pending,Mobile Recharge,iOS,Bhilwara,Rajasthan,Mau,Uttar Pradesh,1
18198,341,1372,100,1722.45,13,Monday,82.8,0,0,GPay,Completed,Healthcare Services,iOS,Eluru,Andhra Pradesh,Gandhidham,Gujarat,1
18199,1455,1074,408,1098.15,2,Saturday,54.16,0,1,PhonePe,Pending,Gas Bill,MacOS,Lucknow,Uttar Pradesh,Jodhpur,Rajasthan,0
18200,1753,1356,337,2636.56,14,Wednesday,70.19,0,0,GPay,Completed,Food Delivery,MacOS,Gulbarga,Karnataka,Thane,Maharashtra,0
18201,988,227,449,924.04,4,Saturday,11.7,0,1,GPay,Completed,Education Fees,Windows,Rajahmundry,Andhra Pradesh,Rajkot,Gujarat,0
18202,1933,1294,958,4374.04,5,Monday,20.57,1,1,Paytm,Completed,Water Bill,MacOS,Tirupati,Andhra Pradesh,Kurnool,Andhra Pradesh,1
18203,859,297,214,1837.45,19,Sunday,47.92,0,0,PhonePe,Completed,Online Shopping,Windows,Saharanpur,Uttar Pradesh,Nellore,Andhra Pradesh,1
18204,458,226,479,1366.51,6,Monday,-77.08,0,0,Paytm,Failed,Water Bill,Android,Muzaffarnagar,Uttar Pradesh,Mysore,Karnataka,0
18205,1941,8,9,3615.72,12,Sunday,5.37,1,0,PhonePe,Pending,Online Shopping,iOS,Baranagar,West Bengal,Mysore,Karnataka,0
18206,881,1156,912,2139.49,10,Wednesday,-80.27,0,0,PhonePe,Completed,Travel Booking,Android,Kanpur,Uttar Pradesh,Delhi,Delhi,1
18207,918,26,517,1912.25,10,Thursday,-81.59,0,0,BHIM,Completed,Online Shopping,Windows,Noida,Uttar Pradesh,Bhilwara,Rajasthan,0
18208,1669,25,621,1034.02,5,Saturday,-2.79,0,1,GPay,Pending,DTH Recharge,MacOS,Muzaffarpur,Bihar,Akola,Maharashtra,0
18209,1111,1304,569,3722.02,21,Tuesday,89.65,1,0,GPay,Completed,Food Delivery,Windows,Amravati,Maharashtra,Ulhasnagar,Maharashtra,1
18210,1969,858,763,2821.38,13,Wednesday,91.05,0,0,PhonePe,Failed,Electricity Bill,Android,Barasat,West Bengal,Ulhasnagar,Maharashtra,1
18211,1014,299,588,3270.25,12,Thursday,-76.13,1,0,Paytm,Pending,Mobile Recharge,Windows,Kulti,West Bengal,Guwahati,Assam,1
18212,258,206,253,4444.97,8,Friday,7.42,1,0,GPay,Pending,Online Shopping,iOS,Nellore,Andhra Pradesh,Latur,Maharashtra,1
18213,530,404,257,1513.68,18,Tuesday,62.93,0,0,GPay,Pending,Healthcare Services,MacOS,Kadapa,Andhra Pradesh,Tirunelveli,Tamil Nadu,0
18214,1255,777,87,3844.93,2,Sunday,8.51,1,1,Paytm,Completed,Online Shopping,iOS,Kalyan-Dombivli,Maharashtra,Madurai,Tamil Nadu,0
18215,599,1295,715,2819.07,18,Tuesday,80.38,0,0,BHIM,Pending,Electricity Bill,iOS,Ghaziabad,Uttar Pradesh,Aizawl,Mizoram,0
18216,937,103,976,2299.13,3,Tuesday,-59.25,0,1,PhonePe,Pending,Mobile Recharge,MacOS,Malegaon,Maharashtra,Sagar,Madhya Pradesh,0
18217,368,1289,920,1503.24,0,Thursday,72.2,0,1,Paytm,Pending,Electricity Bill,MacOS,Akola,Maharashtra,Kakinada,Andhra Pradesh,0
18218,1626,1306,901,709.35,12,Wednesday,-38.46,0,0,GPay,Failed,Water Bill,MacOS,Bhilwara,Rajasthan,Ambattur,Tamil Nadu,0
18219,768,1199,951,2947.57,19,Tuesday,-89.45,0,0,GPay,Pending,Gas Bill,Windows,Gulbarga,Karnataka,Bhilai,Chhattisgarh,0
18220,376,1,734,4664.94,19,Friday,-61.32,1,0,BHIM,Pending,Food Delivery,iOS,Parbhani,Maharashtra,Bhubaneswar,Odisha,1
18221,995,75,601,1995.06,12,Sunday,39.88,0,0,BHIM,Failed,Travel Booking,iOS,Thoothukudi,Tamil Nadu,Rewa,Madhya Pradesh,0
18222,784,996,560,135.3,3,Saturday,65.24,0,1,PhonePe,Failed,Water Bill,iOS,Bhopal,Madhya Pradesh,Ulhasnagar,Maharashtra,0
18223,124,269,581,3843.61,21,Sunday,21.83,1,0,PhonePe,Failed,Online Shopping,Windows,Bhiwandi,Maharashtra,Navi Mumbai,Maharashtra,1
18224,1523,530,614,202.86,17,Wednesday,47.62,0,0,Paytm,Completed,Gas Bill,MacOS,Jalna,Maharashtra,Rajpur Sonarpur,West Bengal,0
18225,239,1281,933,4999.34,12,Saturday,32.56,1,0,GPay,Failed,Travel Booking,MacOS,Dhanbad,Jharkhand,Guwahati,Assam,0
18226,1510,688,967,4044.39,22,Tuesday,26.28,1,0,GPay,Pending,Food Delivery,MacOS,Kakinada,Andhra Pradesh,Vasai-Virar,Maharashtra,1
18227,1778,535,969,3554.14,12,Monday,1.46,1,0,GPay,Pending,Electricity Bill,MacOS,Bhiwandi,Maharashtra,Maheshtala,West Bengal,0
18228,1438,383,672,1667.0,15,Tuesday,80.53,0,0,BHIM,Completed,Healthcare Services,iOS,Karnal,Haryana,Salem,Tamil Nadu,0
18229,1098,728,958,130.5,20,Monday,-74.18,0,0,GPay,Pending,Mobile Recharge,MacOS,Sagar,Madhya Pradesh,Khammam,Telangana,0
18230,1696,260,50,4436.14,12,Monday,-74.48,1,0,PhonePe,Completed,Mobile Recharge,Windows,Ahmednagar,Maharashtra,Jhansi,Uttar Pradesh,0
18231,94,1202,634,712.66,15,Sunday,-80.77,0,0,PhonePe,Completed,Electricity Bill,Windows,Hapur,Uttar Pradesh,Coimbatore,Tamil Nadu,0
18232,1631,942,991,3945.93,21,Monday,-23.39,1,0,BHIM,Completed,Food Delivery,Windows,Udaipur,Rajasthan,Karimnagar,Telangana,1
18233,740,171,438,2172.36,12,Sunday,86.62,0,0,BHIM,Pending,Online Shopping,Windows,Guntur,Andhra Pradesh,Muzaffarpur,Bihar,0
18234,1682,596,427,2994.37,2,Monday,38.86,0,1,PhonePe,Completed,DTH Recharge,MacOS,Ahmedabad,Gujarat,Ratlam,Madhya Pradesh,0
18235,334,242,433,4274.68,18,Monday,34.3,1,0,Paytm,Completed,Online Shopping,Windows,Kalyan-Dombivli,Maharashtra,Srinagar,Jammu and Kashmir,0
18236,1460,1194,594,4646.61,2,Friday,-64.0,1,1,GPay,Pending,Mobile Recharge,Windows,Alwar,Rajasthan,Gurgaon,Haryana,0
18237,483,402,788,4800.08,11,Thursday,-3.16,1,0,PhonePe,Completed,DTH Recharge,Windows,Imphal,Manipur,Sonipat,Haryana,1
18238,423,1382,179,2513.63,9,Monday,66.9,0,0,Paytm,Pending,DTH Recharge,iOS,Aligarh,Uttar Pradesh,Cuttack,Odisha,0
18239,287,1255,126,3466.72,7,Tuesday,-63.26,1,0,GPay,Completed,Water Bill,iOS,Amritsar,Punjab,Guwahati,Assam,0
18240,1324,1438,661,2437.45,20,Thursday,-37.69,0,0,GPay,Completed,Mobile Recharge,Windows,Bathinda,Punjab,Ranchi,Jharkhand,0
18241,479,666,386,3358.03,5,Sunday,-71.91,1,1,GPay,Failed,DTH Recharge,Windows,Jalgaon,Maharashtra,Baranagar,West Bengal,1
18242,553,155,108,3093.43,0,Monday,-36.78,1,1,GPay,Failed,Travel Booking,MacOS,Tiruvottiyur,Tamil Nadu,Howrah,West Bengal,1
18243,1451,239,64,3906.84,2,Saturday,-63.03,1,1,Paytm,Pending,Travel Booking,Android,Kota,Rajasthan,Thoothukudi,Tamil Nadu,0
18244,1294,1062,724,4991.92,18,Monday,11.9,1,0,Paytm,Failed,Travel Booking,MacOS,Rampur,Uttar Pradesh,Bhilwara,Rajasthan,0
18245,624,133,828,3353.49,23,Tuesday,73.82,1,1,PhonePe,Failed,Education Fees,MacOS,Belgaum,Karnataka,Mysore,Karnataka,0
18246,1171,728,93,3600.36,5,Saturday,-70.85,1,1,Paytm,Pending,Mobile Recharge,Android,Nanded,Maharashtra,Imphal,Manipur,0
18247,1489,1393,783,2199.62,2,Wednesday,54.63,0,1,Paytm,Pending,Mobile Recharge,Windows,Bokaro,Jharkhand,Kolkata,West Bengal,0
18248,1393,720,573,4324.27,18,Monday,85.85,1,0,BHIM,Completed,Travel Booking,Android,Hapur,Uttar Pradesh,Bhopal,Madhya Pradesh,0
18249,1854,421,747,3110.19,1,Sunday,7.95,1,1,Paytm,Failed,Education Fees,iOS,Ichalkaranji,Maharashtra,Kozhikode,Kerala,1
18250,1979,269,609,2285.45,11,Thursday,66.79,0,0,BHIM,Failed,Online Shopping,Windows,South Dumdum,West Bengal,Korba,Chhattisgarh,0
18251,1498,793,119,292.13,2,Monday,24.84,0,1,GPay,Pending,Gas Bill,MacOS,Ozhukarai,Puducherry,Bhagalpur,Bihar,1
18252,414,376,624,4031.45,11,Sunday,-11.82,1,0,GPay,Completed,DTH Recharge,MacOS,Varanasi,Uttar Pradesh,Delhi,Delhi,1
18253,1547,257,85,4841.78,15,Thursday,-72.03,1,0,Paytm,Failed,Water Bill,MacOS,Karimnagar,Telangana,Hapur,Uttar Pradesh,0
18254,1730,1230,669,1237.8,17,Tuesday,76.22,0,0,GPay,Completed,Healthcare Services,MacOS,Sonipat,Haryana,Thoothukudi,Tamil Nadu,0
18255,1143,174,544,3828.51,21,Monday,25.85,1,0,GPay,Failed,Healthcare Services,MacOS,Ratlam,Madhya Pradesh,Saharanpur,Uttar Pradesh,0
18256,817,1449,983,4767.26,9,Friday,23.33,1,0,PhonePe,Completed,Water Bill,Windows,Indore,Madhya Pradesh,Sangli-Miraj & Kupwad,Maharashtra,1
18257,1602,1022,81,3757.16,9,Thursday,-10.68,1,0,PhonePe,Failed,Travel Booking,Windows,Erode,Tamil Nadu,Agra,Uttar Pradesh,0
18258,1895,396,208,2487.38,1,Wednesday,-3.67,0,1,Paytm,Pending,Electricity Bill,Android,Khammam,Telangana,Jhansi,Uttar Pradesh,1
18259,1522,601,992,3848.7,4,Monday,-66.63,1,1,BHIM,Failed,Online Shopping,MacOS,Surat,Gujarat,New Delhi,Delhi,1
